step,ant_id,x,y,state,direction,vx,vy,mode,deliveries
1,6,16.25397140994414,27.43755291431999,0,1.7279822647667,-1.3735000530747068,3.4091056721775814,0,0
1,7,33.14649856580643,27.667787438372972,0,5.295774454932853,0.8922874836133403,-2.6387632710255056,0,0
1,8,16.991813774677976,31.884059284187853,0,5.247280037399484,1.5292419485123587,-2.5809725033231414,0,0
1,9,29.855459678862633,17.889193989554627,0,3.190926135103401,1.4249212813471894,-0.4698553204318381,0,0
1,10,26.409546690857017,21.37539774962253,0,0.9695255904829984,1.4782941962532554,1.7623727171521244,0,0
1,11,25.085018386712076,13.942858377071971,0,6.309780242978907,-2.0360167585180373,-3.675223967034145,0,0
1,12,19.615852026487236,16.58057325275782,0,1.4450948575006364,3.0959776839162556,0.838738631307856,0,0
1,13,39.78076766930902,23.35791147503215,0,1.3414803278043599,1.6793771245383011,3.5085207084399004,0,0
1,14,29.251928141677652,32.58508868121484,0,3.567620917536376,1.295133934038983,2.442105198515068,0,0
1,15,32.95950921259624,24.09405516188423,0,0.574463096116602,3.2471064055432883,2.419458321602653,0,0
1,16,35.083874923357435,19.073174486309323,0,1.5411719383997033,1.7368352286728908,1.16193541951942,0,0
1,17,21.49033385095763,24.03475981802236,0,3.1021954605461466,-2.0937904217836296,-0.32792955002187574,0,0
1,18,22.07989842669293,30.217632945956325,0,0.11620987819711491,2.9797656832903336,0.3478454724231589,0,0
1,19,27.293768452768074,27.125754620421322,0,0.48599574285230734,0.9247729758112415,2.622398111836465,0,0
2,0,24.23104551226968,18.81669484299834,0,4.780318276319673,2.409958805634846,-0.9049880122507183,0,0
2,1,13.110807419108255,16.940813742355132,0,6.073974869214544,2.934585605620628,-0.6230628566077512,0,0
2,2,31.616857078368753,11.703082766122801,0,5.006505150720954,0.8696822596848368,-2.8711761992586724,0,0
2,3,24.429974512154647,35.49437082711212,0,0.7430082524076327,-0.4350435882264394,3.2871273895519173,0,0
2,4,39.428043424806596,28.140330335669468,0,5.077563807926327,1.0713377987454311,-2.8021840269652696,0,0
2,5,34.09618442595463,34.651410193464955,0,6.197241548230539,-0.16850602453049657,-2.4223459409577015,0,0
2,6,15.883453823081627,26.25543309930698,0,1.697115795143688,-1.241707300493927,-2.229210259063246,0,0
2,7,33.54331620029446,29.172598198157527,0,5.218019324822715,1.6677846782089172,1.4788753591123973,0,0
2,8,17.562596838210908,33.12857242623746,0,5.190113443822066,2.243034683846036,2.5411768942462407,0,0
2,9,29.63071018965815,17.254875243194117,0,3.124833358050476,-2.465413958192987,-0.86718916842549,0,0
2,10,26.613196489406707,22.181620163267713,0,0.9346074076160605,-2.303279342648897,1.5468363978811643,0,0
2,11,25.685018222894605,13.943301751559792,0,6.28392426472654,2.999999180912653,0.002216872439103903,0,0
2,12,18.873682736116262,16.731044292866795,0,1.5281516445319214,1.5199031109101473,3.8113264297731066,0,0
2,13,39.892752160458215,23.94736840623413,0,1.3830545621927257,0.559922455745981,2.9472846560098995,0,0
2,14,30.213398366047766,32.48906800318181,0,3.62302496447159,3.3219529512472907,-0.10787171935309625,0,0
2,15,32.368759165449546,24.11366498973385,0,0.49613702050773284,-0.6401813629814077,2.6630785057926394,0,0
2,16,36.08528842088954,17.909354381135444,0,1.5887825143586634,3.0098021091397262,-2.3389514526035615,0,0
2,17,20.893058505453943,24.09187515443433,0,3.0462560718083336,-2.9863767275184294,0.2855766820598559,0,0
2,18,22.67089630609556,30.321177653892537,0,0.17344280230965442,2.9549893970131453,0.5177235396810604,0,0
2,19,27.448930211942262,27.068461590440556,0,0.46229830260648475,2.4591079079324185,-0.15445408069900035,0,0
3,0,24.208433420360016,18.771477731040598,0,4.814935537500675,1.6708845216254218,-0.7064727192427958,0,0
3,1,13.697401846824496,16.814690876179895,0,6.071400895364303,2.9329721385812006,-0.6306143308761851,0,0
3,2,31.77693670934328,11.124831512992245,0,4.9824594835840985,0.8003981548726333,-2.8912562656527845,0,0
3,3,24.869581278665223,35.902716135445786,0,0.7485478420603849,2.198033832552873,2.0417265416683326,0,0
3,4,39.37459130933661,29.604943516934686,0,5.004110362185833,0.22331022716428978,2.896756372599854,0,0
3,5,34.424654345513694,34.427153946463434,0,6.156663492779703,-1.7555310816660854,-3.0135772918559116,0,0
3,6,15.848385032351846,26.85440737247466,0,1.6292776406179361,-0.17534395364890465,2.994871365838401,0,0
3,7,34.00495157717673,28.586579776054485,0,5.31125265653935,0.23254945920050152,-1.4091482185511723,0,0
3,8,17.802063247651933,32.578430772888595,0,5.122935706621695,1.1973320472051292,-2.750708266744326,0,0
3,9,29.03290436298004,17.30614115379467,0,3.0560451626864507,-2.98902913339054,0.2563295530027665,0,0
3,10,26.922420992687574,22.297203922157042,0,0.8614572893083563,-0.8337056250852812,1.407762054649056,0,0
3,11,26.49496767226601,13.475083225949785,0,6.22608354698036,2.483444621745069,0.8815232481862553,0,0
3,12,18.821389076315796,17.30342151701993,0,1.552802376557438,2.2325305890205995,3.9500066846464206,0,0
3,13,40.23932460261747,22.49586813547162,0,1.368486509419269,1.2422914062820682,-2.8311918200863206,0,0
3,14,29.88078738505459,32.56276502341987,0,3.6543982310126926,2.697881306891956,-2.323160930861755,0,0
3,15,32.87353732961101,24.438008950654627,0,0.5711183704074188,2.5238908208073365,1.6217198046038872,0,0
3,16,36.03308455210378,18.507079030186993,0,1.6579129253233478,-0.26101934392878656,2.9886232452577537,0,0
3,17,20.30353121032147,24.203488631639324,0,2.954480267945656,-2.9476364756623656,0.5580673860249739,0,0
3,18,23.26148875432105,30.427010352521194,0,0.17731552837949047,2.9529622411274405,0.5291634931432849,0,0
3,19,27.973879652459303,27.419160225844887,0,0.39381673464065714,3.405505992804445,0.15629883309260473,0,0
4,0,24.348863041474278,18.359195060211768,0,4.836497926302752,0.5734418308222521,0.5774038958626758,0,0
4,1,13.711196352261243,16.603285840460593,0,6.0091171700162445,3.449342124457601,-0.7631525047511223,0,0
4,2,31.91715300220048,10.541445370529653,0,4.948263954787274,0.7010814642860068,-2.9169307123129595,0,0
4,3,25.314849732264538,36.304880286296246,0,0.7345773820246747,2.2263422679965803,2.0108207542523133,0,0
4,4,39.57068517548907,29.037892200335047,0,5.04532910928756,0.9804693307622949,-2.8352565829981837,0,0
4,5,34.5039649223968,34.09585979780441,0,6.076946718118552,-2.121053331417615,-2.6894669076261852,0,0
4,6,15.764494969546178,27.44851380853007,0,1.7110726927919087,-0.41945031402833993,2.9705321802770506,0,0
4,7,34.80733943390793,29.68092365058231,0,5.390797939506265,2.8937597883887163,1.3716765796421202,0,0
4,8,18.088769223451028,32.05136371506664,0,5.2105869071997075,1.4335298789954787,-2.635335289109757,0,0
4,9,29.160432563734386,18.442776551752658,0,3.0740690590736897,-1.3015983265744375,2.7558627515371734,0,0
4,10,27.16145224375178,22.525612741866986,0,0.8526970019703946,-0.7063387354455899,1.6791354852288722,0,0
4,11,26.368519417256227,12.360363602267112,0,6.252234361611965,1.306998055297239,-2.6462838801605963,0,0
4,12,19.50219238013178,17.966650936786774,0,1.5196819368370207,2.517049297116091,3.4554207538824477,0,0
4,13,40.32118678642267,23.090257387445984,0,1.4339324713403563,0.4093109190259979,2.971946259871819,0,0
4,14,29.92981196108394,32.70787453086834,0,3.636796509598911,1.5856029006994345,-2.026945581569119,0,0
4,15,32.973641811690925,23.165254909976984,0,0.5020480817171871,1.6187019056667948,-2.2637274103912035,0,0
4,16,36.03969151696436,19.10704265243032,0,1.559784496145423,0.033034824302895616,2.9998181112166247,0,0
4,17,19.710660446040528,24.29570715939233,0,2.9872834514539264,-2.96435382140471,0.4610926387650241,0,0
4,18,23.85883296244319,30.483400928178227,0,0.09412320692280121,2.986721040610707,0.28195287828517346,0,0
4,19,28.45470879009291,27.470225305546457,0,0.4252871659652519,3.118070773654094,0.4317597160707036,0,0
5,0,24.763263108940688,17.882092603489784,0,4.736933785145328,0.7333005317893797,-2.7210787652735653,0,0
5,1,14.276899909233304,16.403337132965003,0,5.943439069466471,2.828517784860307,-0.9997435374779575,0,0
5,2,32.081322102481835,9.964341821317893,0,4.989538611519864,0.8208455014067756,-2.8855177460588006,0,0
5,3,25.724616140222906,36.74316271910516,0,0.8190109500102735,2.0488320397918436,2.191412164044544,0,0
5,4,40.55042174677239,28.354344540645723,0,5.004381247506233,1.9418859253345317,-3.0185832671241943,0,0
5,5,35.13031136904136,34.48855507292076,0,6.157379639930008,2.8574226091967976,-2.1657719488179756,0,0
5,6,15.657486749109054,28.038894398284576,0,1.7501026227574403,-0.5350411021856178,2.951902948772537,0,0
5,7,34.38007779473265,28.884618388099337,0,5.466642263407246,1.0947983592317034,-0.25143301933755136,0,0
5,8,18.327760095758144,31.50101531363907,0,5.122071478722045,1.1949543615355764,-2.751742007137861,0,0
5,9,30.01802000959021,18.076687434538403,0,3.1055381396726864,-0.2546679397316141,0.5899987636679875,0,0
5,10,27.103188798295488,22.73417465034826,0,0.7800252312205257,2.359893743470056,1.552571247657736,0,0
5,11,26.96418187209018,12.288348049077621,0,6.162869314082642,2.9783122741697667,-0.36007776594745483,0,0
5,12,17.94936547497258,18.421525788553485,0,1.4974493202650574,-3.4566211358622474,2.661511826884343,0,0
5,13,40.352199291232886,23.689455371876335,0,1.5190857763537162,0.15506252405105334,2.995989922151761,0,0
5,14,29.76110067416822,33.832581496893795,0,3.5804564440956117,-1.6233015610277866,2.750423695214856,0,0
5,15,33.52373616278916,23.404829960618336,0,0.4107442133207492,2.7504717554911973,1.1978752532067645,0,0
5,16,36.100672923696195,19.70393566464692,0,1.4689848509367014,0.3049070336591865,2.984465061083,0,0
5,17,19.120717577412393,24.40510282546191,0,2.9582409540396752,-2.9497143431406743,0.546978330347904,0,0
5,18,24.458753656680006,30.49315595900437,0,0.01625910107233841,2.9996034711840704,0.048775154130712164,0,0
5,19,28.82939157832902,27.004077310790382,0,0.5074630285657737,1.5757396814978866,-2.4394059802457395,0,0
6,0,24.796976275047946,17.283040500220775,0,4.7686071987190095,0.16856583053629765,-2.9952605163450485,0,0
6,1,14.040550431338731,15.7283372707765,0,5.864664069629702,2.782846838363308,-1.1962725260611866,0,0
6,2,32.21050695546011,9.378414117790419,0,4.929396286951179,0.6459242648913996,-2.929638517637373,0,0
6,3,25.40819512411312,37.705034073721905,0,0.8185653384199045,0.4935320757457038,3.312680524127409,0,0
6,4,40.76984138325028,29.608853260090495,0,4.950181140998437,0.9558425948389745,2.9482902546907623,0,0
6,5,35.71889097381781,34.37204735282805,0,6.08776431264314,2.942898023882233,-0.5825386004635638,0,0
6,6,14.161450908992366,27.779484733005674,0,1.8220136905750925,-2.923420561067406,0.3616116782839902,0,0
6,7,34.81635239769456,28.47271491541377,0,5.526512746629433,2.18137301480954,-2.0595173634278345,0,0
6,8,19.461933221918727,32.12020177953934,0,5.103637445776938,3.1855847555552774,-0.1263381206466645,0,0
6,9,29.418858928624037,18.044969946374213,0,3.1944797850624975,-2.9958054048308718,-0.15858744082094509,0,0
6,10,27.205792198302344,22.450842910808333,0,0.8444454750637869,1.8195490069653388,1.8151542485403072,0,0
6,11,27.550533747734416,12.16110231072665,0,6.069486277739434,2.93175937822119,-0.6362286917548596,0,0
6,12,18.83389890128394,19.44429294180241,0,1.4033999794790393,0.4580729037206317,2.9351089813632947,0,0
6,13,40.35687742912102,22.44609485517489,0,1.432416308921788,0.1646462769911318,-2.8925492409741156,0,0
6,14,29.936756688112233,33.07069204087339,0,3.5496894688047833,-1.1973570865745686,-2.312771031145702,0,0
6,15,33.30099605387017,24.734132025536752,0,0.32925431687767637,1.0153071503577942,3.5889139745922183,0,0
6,16,36.92381442755657,19.167748109439632,0,1.516384203630131,1.9866998243491296,0.3766585739634216,0,0
6,17,18.96480202131197,24.127263363755002,0,3.0490753316904273,-2.8510555447705217,0.17441313693503413,0,0
6,18,25.055870580906173,30.551904395602122,0,0.09807119286269791,2.9855846211308426,0.2937421829887625,0,0
6,19,29.644828102397554,28.036079713525478,0,0.5238083629774519,2.770650613411621,1.9281990674355522,0,0
7,0,23.657674076720085,16.49177878423774,0,4.75197939390197,-2.4509780363343454,-3.4212739820127487,0,0
7,1,14.608090678621856,15.53366301024417,0,5.952747585177169,2.8377012364156267,-0.9733713026616427,0,0
7,2,32.284430559204615,8.782985447999128,0,4.835908840731455,0.36961801872250893,-2.9771433489564534,0,0
7,3,25.822446156464533,38.13908024891043,0,0.8087290795236446,2.0712551617570574,2.170230875942637,0,0
7,4,40.91396458190565,29.02641999901302,0,4.954966349962313,0.7206159932768703,-2.912166305387381,0,0
7,5,36.29833587907081,34.21634378261743,0,6.0206747149125714,2.897224526265038,-0.7785178510530936,0,0
7,6,14.01440188969091,28.36118619073333,0,1.8184002872616154,-0.7352450965072752,2.9085072886382815,0,0
7,7,35.82148173286336,29.507373414766555,0,5.458104937400995,3.1793722433334324,0.6182912711238562,0,0
7,8,19.644422851528482,31.548627169287197,0,5.021434362246645,0.9124481480487772,-2.857873051260737,0,0
7,9,29.982251076712203,18.216449142804738,0,3.175353530630715,-0.4285722148641363,0.32236138425020855,0,0
7,10,27.597486251626027,22.905348981824844,0,0.8594906083072094,1.9584702666184124,2.2725303550825466,0,0
7,11,28.12234876929116,11.979367390796384,0,5.975460051981174,2.8590751077837213,-0.908674599651329,0,0
7,12,18.85028111020953,18.855877500890436,0,1.4881276639605072,0.1737846811859114,0.34463989176373405,0,0
7,13,40.86667618083771,23.464420671435448,0,1.4576948233201303,0.2834206590402617,2.928157512407008,0,0
7,14,29.384330024905793,32.836545117386024,0,3.542490191472029,-2.762133316032204,-1.170734617436822,0,0
7,15,33.285067911561946,23.404165751317763,0,0.2448622546373757,1.7666337209694676,-2.09483014545489,0,0
7,16,36.52627632669305,19.34393301441685,0,1.4964874003985782,0.2778825952255499,3.044396093781869,0,0
7,17,18.40423191994159,25.4001258928173,0,2.9969283426934057,-2.8947241434098894,3.0775955489878903,0,0
7,18,25.653638964684475,30.603605066343174,0,0.08627477343843593,2.988841918891518,0.25850335370526634,0,0
7,19,30.173187890435944,28.32039632293131,0,0.4936701619193794,2.6417989401919533,1.4215830470291468,0,0
8,0,23.703437282105472,15.893526555631066,0,4.788735134668786,0.22881602692693886,-2.9912611430333813,0,0
8,1,15.186821885367399,15.375327321472344,0,6.016129440662114,2.8936560337277104,-0.7916784438591309,0,0
8,2,32.31357796218327,8.183693842101297,0,4.760987112760696,0.14573701489326932,-2.99645802948915,0,0
8,3,26.219437554787618,38.58896671198471,0,0.8477760392024636,1.9849569916154268,2.2494323153713767,0,0
8,4,41.005567070235536,28.433453740165373,0,4.865659187522614,0.45801244164941807,-2.96483129423823,0,0
8,5,36.91464679329101,34.43706602331414,0,6.00823716880087,2.762442964041864,-2.0476397893620994,0,0
8,6,13.817010301012465,28.92778707382389,0,1.9060259091288927,-0.9869579433922299,2.833004415452786,0,0
8,7,36.23077498756031,28.724791807155384,0,5.55577817799962,2.365577880543861,-0.7616570452102123,0,0
8,8,19.792538075569396,30.967196278804664,0,4.961826273820721,0.7405761202045738,-2.907154452412658,0,0
8,9,29.382261096030494,18.21298171125329,0,3.147371738343626,-2.9999499034085386,-0.017337157757241345,0,0
8,10,27.946797265397365,23.393182781041382,0,0.9493827947572773,1.7465550688566889,2.4391689960826834,0,0
8,11,28.705226054919777,11.83705059664258,0,6.0437082322998394,2.9143864281430827,-0.7115839707690188,0,0
8,12,18.869966164615718,19.455554496141232,0,1.5379820141405414,0.09842527203093863,2.9983849762539894,0,0
8,13,40.97334771698306,24.054862187062856,0,1.3920602848631818,0.5333576807267839,2.9522075781370365,0,0
8,14,30.478197846998064,34.11056154731017,0,3.4878469068705598,1.9682438125676571,1.6018262193393706,0,0
8,15,33.85770994767608,23.58327772320981,0,0.30314152105451336,2.8632101805706744,0.8955598594602396,0,0
8,16,36.57073170218523,19.942283847615776,0,1.4966360759472932,0.22227687746087518,2.9917541659946334,0,0
8,17,17.809082587792584,25.47626571447845,0,3.014349869833934,-2.9757466607450307,0.38069910830575715,0,0
8,18,24.58711334142924,29.63045746258764,0,0.04006740133060835,-1.7886368447890546,-2.7445438692464514,0,0
8,19,30.687130518313783,28.162123900240925,0,0.5668539841906234,2.5268171657957628,1.8556996672982171,0,0
9,0,23.722964029629814,15.29384438470123,0,4.744939307261655,0.09763373762170595,-2.9984108546491783,0,0
9,1,15.765238269841106,15.215845390921057,0,6.01414829078418,2.892081922368533,-0.7974096527564312,0,0
9,2,32.3792580099979,7.5872995670457195,0,4.822075536870928,0.3284002390731672,-2.981971375277886,0,0
9,3,26.628568260987244,39.027842622971626,0,0.8204604070027143,2.045653530998128,2.194379554934581,0,0
9,4,42.313446595173495,29.71383898713962,0,4.802879039803951,2.917302568902579,2.6010043496676025,0,0
9,5,37.49401170076115,34.28106504898347,0,6.020161422549576,2.8968245373506956,-0.7800048716533305,0,0
9,6,13.646091316601106,29.50292766599922,0,1.8596618897855446,-0.8545949220567872,2.875702960876654,0,0
9,7,36.69340922723567,28.48503760238109,0,5.506084354244411,2.799343067977037,-1.693621648333154,0,0
9,8,19.716597706869287,30.465870726713174,0,5.016142122033115,2.082804482045373,-3.1931802928529978,0,0
9,9,28.783407724107786,18.17590558771263,0,3.203425586387424,-2.9942668596135427,-0.18538061770329056,0,0
9,10,28.285620514576422,23.888358311349318,0,0.970720062612953,1.6941162458952914,2.4758776515396805,0,0
9,11,29.286211262745542,11.687196706844373,0,6.030756547153872,2.904926039128824,-0.749269448991031,0,0
9,12,18.93331529147634,20.05220086387173,0,1.4650172951733813,0.3167456343031135,2.9832318386524905,0,0
9,13,40.79590892585135,22.70808293390116,0,1.3901993907796177,-0.3002743980438627,-2.747780523510738,0,0
9,14,29.936043205437585,33.85352391458993,0,3.584309603106534,-2.7107732078024016,-1.2851881636012208,0,0
9,15,33.615673959018906,24.879747069551065,0,0.385112596225625,0.969749666403771,3.5567858345574344,0,0
9,16,37.41130416328129,19.469706715154064,0,1.49993238498835,2.0229326957906415,0.5626752348402766,0,0
9,17,17.21020836991932,25.51300358549308,0,3.0803245445800034,-2.9943710893663145,0.18368935507315184,0,0
9,18,25.44223628918121,29.577565671767992,0,0.030529804980262976,1.8131084132139226,0.4220935782973249,0,0
9,19,30.15785223140632,28.408056106825732,0,0.6598867822821541,-0.09738780596505221,1.539317800291606,0,0
10,0,23.734139715836267,14.693948473698484,0,4.73101620123498,0.05587843103226252,-2.9994795550137314,0,0
10,1,16.35370409473549,15.098764338092801,0,6.0867901230736505,2.9423291244719167,-0.5854052641412806,0,0
10,2,32.49882521325195,6.999333850438021,0,4.913010754202017,0.5978360162702676,-2.93982858303849,0,0
10,3,27.05353535450963,39.45140249999391,0,0.783739742087541,2.124835467611936,2.1177993851114336,0,0
10,4,42.349323994469785,29.114912604167777,0,4.772220336783549,0.17938699648145834,-2.9946319148592138,0,0
10,5,38.05778363847087,34.07573311709995,0,5.933906886338801,2.818859688548634,-1.0266596594176183,0,0
10,6,13.433245412224437,30.06390593740559,0,1.933435688851494,-1.0642295218833464,2.804891357031845,0,0
10,7,37.90515508404082,28.980428399804158,0,5.56549879353455,4.0140434773208815,0.0817881462936183,0,0
10,8,19.88467648031415,29.889893708146225,0,4.996319851773983,0.8403938672243156,-2.87988509283474,0,0
10,9,28.183751701663816,18.1555916824584,0,3.1754556337637387,-2.998280112219846,-0.10156952627115592,0,0
10,10,27.89456473546552,24.34214326945309,0,1.0646872740669258,0.6612879521815037,2.5413452280825117,0,0
10,11,29.849342805753622,11.480114922832986,0,5.930801295218699,2.8156577150403996,-1.0354089200569392,0,0
10,12,18.950500062859483,20.65195471640834,0,1.5421511238580485,0.08592385691570878,2.998769262683064,0,0
10,13,41.35961696585886,23.67203224381535,0,1.3000362865435604,0.4419090050629395,2.545795384681009,0,0
10,14,29.377823930897694,33.63354382109927,0,3.5169806005857507,-2.791096372699452,-1.0999004674532868,0,0
10,15,34.0928956716639,24.288631865690686,0,0.38955180183762644,1.8142275221937956,-0.8328306160438284,0,0
10,16,37.0095417297534,19.683896345960072,0,1.5683508444771195,0.3678190273351847,3.344899318919981,0,0
10,17,16.614529467745,25.584882967129232,0,3.0215052625672163,-2.9783945108716057,0.35939690818076075,0,0
10,18,25.32562131205329,29.76298000980716,0,0.012834494586837705,2.1868216798194333,0.24011571946075932,0,0
10,19,31.380000473273636,28.553430713115354,0,0.5686331171635672,3.340844643877544,1.4138290021831774,0,0
11,0,23.738076175112994,14.093961386930474,0,4.718949792913353,0.019682296383629887,-2.9999354338400464,0,0
11,1,16.949086685807956,15.0244705277999,0,6.1590436748549475,2.9769129553623275,-0.37146905146449727,0,0
11,2,32.57616004149103,6.404338619918287,0,4.841639933927338,0.38667414119539545,-2.974976152598673,0,0
11,3,27.50626971280651,39.84514302472754,0,0.7158171310589614,2.2636717914843922,1.968702623668146,0,0
11,4,43.61223108639545,28.553669923942223,0,4.690513261685262,2.4318209026331234,-2.923707535237573,0,0
11,5,38.63730643426235,33.920319703399485,0,6.021175430340325,2.8976139789573754,-0.7770670685023306,0,0
11,6,13.173741899634328,30.60488461254297,0,2.0180665027181326,-1.2975175629505469,2.7048933756869,0,0
11,7,37.10870384159592,28.581255628994285,0,5.6385190860841625,-0.09954165522931063,-1.8783697199395721,0,0
11,8,20.097184586934535,29.328787386117487,0,5.074426252816219,1.0625405331019335,-2.8055316101436922,0,0
11,9,27.5848781010031,18.118843751473516,0,3.2028775607437305,-2.9943680033035776,-0.18373965492442304,0,0
11,10,28.21655136573862,24.848428376804048,0,1.0043410203965806,1.6099331513655124,2.5314255367547966,0,0
11,11,30.40322190376343,11.249424773958262,0,5.888536969987023,2.7693954900490385,-1.1534507443736146,0,0
11,12,18.929511398091865,21.251587500661564,0,1.6057845729405062,-0.10494332383808949,2.998163921266116,0,0
11,13,41.48140644155116,24.259541668089206,0,1.366393495065897,0.6089473784614874,2.9375471213692697,0,0
11,14,28.803251583177772,33.4607242121551,0,3.433764472838854,-2.872861738599609,-0.8640980447208702,0,0
11,15,34.66208153581353,24.478440854024313,0,0.3218776257029423,2.8459293207481675,0.9490449416681357,0,0
11,16,37.03441436035677,20.283380584490885,0,1.5293300602735076,0.12436315301683737,2.997421192654064,0,0
11,17,16.020440327462836,25.66889542691227,0,3.001110265992672,-2.970445701410829,0.4200622989152038,0,0
11,18,25.925110458093183,29.787734075743096,0,0.04126848954223532,2.9974457301994613,0.12377032967968976,0,0
11,19,31.853526062818883,28.921905293033465,0,0.6612758950940331,2.3676279477262305,1.8423728995905466,0,0
12,0,23.689536515820468,13.495928025423137,0,4.631401043327444,-0.24269829646262786,-2.9901668075366863,0,0
12,1,17.544768750980648,14.95261736341868,0,6.163141928434809,2.9784103258634684,-0.3592658219061051,0,0
12,2,32.61005490704527,5.805296769886872,0,4.768910512904154,0.16947432777119179,-2.995209250157074,0,0
12,3,27.933854771186194,40.26605990232981,0,0.7775395560996172,2.1379252918984255,2.1045843880113324,0,0
